# uuid: c5f8631b-211e-52fc-b9ce-5c763f7729f1
# DownloadTime: Wed Jun 11 16:43:10 2014
# Metadata/ControllerLocation/Building: Faculty Housing
# Metadata/ControllerLocation/Campus: IIIT Delhi
# Metadata/ControllerLocation/City: Delhi
# Metadata/ControllerLocation/Country: India
# Metadata/ControllerLocation/Floor: 1
# Metadata/ControllerLocation/Wing: 0
# Metadata/Extra/Block: 0
# Metadata/Extra/CommInterface: Modbus
# Metadata/Extra/ControllerName: FH-RPi01
# Metadata/Extra/FlatNumber: 0
# Metadata/Extra/IP: 192.168.136.6
# Metadata/Extra/LoadType: Building Total
# Metadata/Extra/MAC: b8:27:eb:bf:64:5d
# Metadata/Extra/MeterID: 6
# Metadata/Extra/MeterLevel: Metadata/Instrument/SubLoadType
# Metadata/Extra/PhysicalParameter: Power
# Metadata/Extra/SubLoadType: Floors 0-5
# Metadata/Extra/SupplyType: Light Backup
# Metadata/Extra/Sync: 1
# Metadata/Extra/Type: Backup 0-5
# Metadata/Extra/Wing: 0
# Metadata/Instrument/LoadType: Building Total
# Metadata/Instrument/Manufacturer: Schneider Electric
# Metadata/Instrument/MeterID: 6
# Metadata/Instrument/Model: EM6433
# Metadata/Instrument/SamplingPeriod: 1 Second
# Metadata/Instrument/SubLoadType: Floors 0-5
# Metadata/Instrument/SupplyType: Light Backup
# Metadata/LoadLocation/Building: Faculty Housing
# Metadata/LoadLocation/FlatNumber: 0
# Metadata/LoadLocation/Floor: 0
# Metadata/LoadLocation/Wing: 0
# Metadata/Location/Building: Faculty Housing
# Metadata/Location/Campus: IIIT Delhi
# Metadata/Location/City: Delhi
# Metadata/Location/Country: India
# Metadata/Location/FlatNumber: 0
# Metadata/Location/Floor: 0
# Metadata/Location/Wing: 0
# Metadata/SourceName: Faculty Housing
# Metadata/Supply/BillingType: Residential
# Metadata/Supply/BusCoupler: BusCoupler-1
# Metadata/Supply/Panel: Panel-1
# Metadata/Supply/Source: Utility and DG
# Metadata/Supply/Transformer: Transformer-3
# Metadata/Supply/Voltage: Low
# Path: /FH-RPi01/Meter6/Power
# Properties/ReadingType: double
# Properties/Timezone: Asia/Kolkata
# Properties/UnitofMeasure: Watts
# Readings: [[1391714317000, 642.5097045898438]]
# uuid: c5f8631b-211e-52fc-b9ce-5c763f7729f1
2014-01-01T00:01:31+05:30,786.5162353515625
2014-01-01T00:02:01+05:30,787.2428588867188
2014-01-01T00:02:32+05:30,787.5372314453125
2014-01-01T00:03:02+05:30,786.7723999023438
2014-01-01T00:03:32+05:30,785.9099731445312
2014-01-01T00:04:02+05:30,785.9378662109375
2014-01-01T00:04:32+05:30,785.494140625
2014-01-01T00:05:02+05:30,784.9672241210938
2014-01-01T00:05:32+05:30,784.422119140625
2014-01-01T00:06:04+05:30,785.1885375976562
2014-01-01T00:06:34+05:30,778.6777954101562
2014-01-01T00:07:04+05:30,783.9656982421875
2014-01-01T00:07:34+05:30,783.6915283203125
2014-01-01T00:08:04+05:30,783.2435302734375
2014-01-01T00:08:34+05:30,783.479736328125
2014-01-01T00:09:05+05:30,782.91650390625
2014-01-01T00:09:36+05:30,783.0721435546875
2014-01-01T00:10:06+05:30,783.3480224609375
2014-01-01T00:10:36+05:30,783.2180786132812
2014-01-01T00:11:07+05:30,782.9483032226562
2014-01-01T00:11:39+05:30,783.3028564453125
2014-01-01T00:12:09+05:30,783.0650024414062
2014-01-01T00:12:39+05:30,783.5941772460938
2014-01-01T00:13:09+05:30,783.692138671875
2014-01-01T00:13:40+05:30,783.8596801757812
2014-01-01T00:14:10+05:30,785.4306030273438
2014-01-01T00:14:41+05:30,787.85546875
2014-01-01T00:15:11+05:30,784.2251586914062
2014-01-01T00:15:41+05:30,783.9093017578125
2014-01-01T00:16:12+05:30,784.1597900390625
2014-01-01T00:16:42+05:30,784.3494262695312
2014-01-01T00:17:14+05:30,782.2274169921875
2014-01-01T00:17:44+05:30,783.6286010742188
2014-01-01T00:18:14+05:30,784.9931640625
2014-01-01T00:18:44+05:30,784.7818603515625
2014-01-01T00:19:14+05:30,785.5260009765625
2014-01-01T00:19:45+05:30,790.5166625976562
2014-01-01T00:20:15+05:30,785.6351318359375
2014-01-01T00:20:46+05:30,787.5586547851562
2014-01-01T00:21:16+05:30,783.5533447265625
2014-01-01T00:21:46+05:30,784.4867553710938
2014-01-01T00:22:16+05:30,783.092041015625
2014-01-01T00:22:46+05:30,783.2070922851562
2014-01-01T00:23:17+05:30,783.977783203125
2014-01-01T00:23:47+05:30,784.222412109375
2014-01-01T00:24:17+05:30,783.8600463867188
2014-01-01T00:24:47+05:30,783.7586059570312
2014-01-01T00:25:18+05:30,783.5762329101562
2014-01-01T00:25:48+05:30,782.7750854492188
2014-01-01T00:26:19+05:30,783.6597290039062
2014-01-01T00:26:51+05:30,782.444091796875
2014-01-01T00:27:21+05:30,782.6339721679688
2014-01-01T00:27:51+05:30,782.4391479492188
2014-01-01T00:28:22+05:30,781.4598999023438
2014-01-01T00:28:52+05:30,781.3099365234375
2014-01-01T00:29:23+05:30,781.730712890625
2014-01-01T00:29:53+05:30,782.055908203125
2014-01-01T00:30:24+05:30,782.2219848632812
2014-01-01T00:30:54+05:30,782.3416748046875
2014-01-01T00:31:24+05:30,743.3763427734375
2014-01-01T00:31:55+05:30,743.205322265625
2014-01-01T00:32:25+05:30,743.1192626953125
2014-01-01T00:32:56+05:30,741.7810668945312
2014-01-01T00:33:26+05:30,741.515625
2014-01-01T00:33:56+05:30,741.3765258789062
2014-01-01T00:34:27+05:30,741.9567260742188
2014-01-01T00:34:57+05:30,741.6395263671875
2014-01-01T00:35:27+05:30,741.5697631835938
2014-01-01T00:35:57+05:30,774.5866088867188
2014-01-01T00:36:27+05:30,777.1361694335938
2014-01-01T00:36:57+05:30,797.9500732421875
2014-01-01T00:37:28+05:30,796.6284790039062
2014-01-01T00:37:58+05:30,797.3449096679688
2014-01-01T00:38:28+05:30,798.0256958007812
2014-01-01T00:38:58+05:30,799.0584106445312
